Date,RELIANCE.NS,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,TCS.NS,KOTAKBANK.NS,HINDUNILVR.NS,ITC.NS,LT.NS,SBIN.NS,BAJFINANCE.NS,BHARTIARTL.NS,HCLTECH.NS,ASIANPAINT.NS,AXISBANK.NS,DMART.NS,MARUTI.NS,ULTRACEMCO.NS,TITAN.NS,SUNPHARMA.NS,M&M.NS,NESTLEIND.NS,WIPRO.NS,ADANIGREEN.NS,TATASTEEL.NS,JSWSTEEL.NS,POWERGRID.NS,ONGC.NS,NTPC.NS,COALINDIA.NS,BPCL.NS,IOC.NS,TECHM.NS,INDUSINDBK.NS,DIVISLAB.NS,GRASIM.NS,CIPLA.NS,BAJAJFINSV.NS,TATAMOTORS.NS,HEROMOTOCO.NS,DRREDDY.NS,SHREECEM.NS,BRITANNIA.NS,UPL.NS,EICHERMOT.NS,SBILIFE.NS,ADANIPORTS.NS,BAJAJ-AUTO.NS,HINDALCO.NS
2024-09-03 00:00:00+05:30,-0.004699093157460865,0.00639234440283265,0.01443148152742979,-0.011835072537541347,-0.0019242670191843558,0.00199412937965171,0.0018823613445753118,-0.0012743729282241878,0.0019140953274623396,0.0032232114580241777,-0.011592664332120362,-0.006841251259759318,-0.008966912807278016,0.0012377684650066723,0.0023552545784066847,-0.0038501154282652994,-0.0024382236266289325,0.003142208057407503,0.009365682167026712,-0.0024504811759835654,0.002826826667716942,0.008307143100320546,0.006761152227258815,-0.024566956857362876,-0.0047750586277630624,-0.010101547000574307,-0.002682145519968482,-0.012262415237008883,-0.008780502691501546,-0.002399923314950314,-0.008508908374050383,-0.014547031314710357,-0.001548628300073851,-0.008522892405433358,0.005787327750197191,0.005964786880063855,0.003977728515895951,0.013610022054961979,-0.006909850967306563,0.012244057634377192,-0.0026628937010321208,0.003157976885388214,-0.0010300478300685478,0.004503773489626717,-0.009395533095804098,0.021125095652713366,-0.010003312928655084,-0.007410433273537076,-0.007311010120644168
2024-09-04 00:00:00+05:30,0.0035948306655346762,0.0027178509839320686,-0.009096718786658076,-0.009684506801352244,-0.007335445375446947,0.0,0.016802043571364056,-0.005987412307642326,-0.010663483749164926,-0.010063030935752337,-0.0073839111928077905,0.0008330442448181152,-0.0029042706100058657,0.024343408501264374,-0.011665008978560598,0.02415367673146651,-0.0049083746434516184,0.010439968646521747,-0.003714276275381345,0.011785799385005458,-0.012657772865285133,0.0015805591227897597,-0.03152684220456192,0.01738763874571747,-0.0063752958239555735,0.002255733990441655,-0.005229344186216567,-0.024208622020581827,-0.003198788908692407,-0.030696655963978414,0.005205419626581165,0.005109827238596765,0.0007299271698850696,-0.0016008400055533833,0.006040287733172223,0.018767128896973517,-0.0007863094581457286,0.00337695589117204,-0.0042853419211916766,0.006597006995483934,-0.009724447047148255,0.010316548583751528,0.0017748329284990039,0.009382204025867535,-0.006627892904457755,-0.008529320008271113,-0.005035364128498587,-0.0072394717765034144,-0.017823002188778747
2024-09-05 00:00:00+05:30,-0.014245203226450731,0.0022231101444754042,-0.0003235527334183308,0.005565852695236684,-0.0007366868755930289,-0.0032795702971828433,-0.0009854989276286696,0.009578366831349827,-0.007299809939722568,0.0027556644213104775,-0.007479977759606848,-0.009411660805692224,0.0029687992315501344,0.0020423306532875163,0.002420054151665685,0.04063008566483983,-0.0030520126152598914,-0.0032641049397890143,0.03191788342790858,-0.0034645364708081328,-0.009637765150862676,-0.011776347827694988,0.010979391127464933,-0.021026451433319382,0.003571957739672449,-0.008145303772967627,-0.0049564251328807485,-0.009541984918065016,-0.004566788634021601,-0.013203601662012843,0.009657137038576069,0.024346142395713644,-0.0035252225466450016,-0.008017289322549748,0.004767846058527203,-0.005820102353768397,-0.014619543590495776,-0.0037128442499823056,-0.01045853789484319,0.00887621646140313,-0.013473920420920993,-0.00421019954793711,-0.012916419706277438,0.017849859433875626,-0.006920319099393835,-0.0022748539363113274,-0.004449376310332043,-0.009846146227042385,0.004724091889216631
2024-09-06 00:00:00+05:30,-0.01885498744077385,-0.005165760279701281,-0.022492760917587118,-0.01619121559777148,-0.004289635602426456,-0.007761707099075976,0.0001761524806147552,-0.018583724125876167,-0.013630755811674056,-0.04427480916030535,0.009972532536526302,-0.005138282977486863,-0.01923993873543739,0.010947255823940294,-0.018466009848345566,-0.0008853757180397048,-0.00914325389244175,-0.009512614307298106,-0.007346548192598057,-0.001067588925198426,-0.009180712828557924,-0.000678650340592224,-0.008097552058100699,-0.01428344670293924,-0.003295544397423633,0.007942055744760479,-0.004377395341981116,-0.008349409616173364,-0.020954772987058168,-0.01700203663386557,-0.023703959027424393,-0.025918148467835578,-0.009911558401951792,-0.00952283969051504,0.0033001821293197064,-0.017781586760839296,-0.010259530746045131,-0.00418237859568904,-0.01851942980497634,0.001665411803254857,-0.004271380749915954,-0.002018559606036141,-0.0011025974893162926,-0.014385039984586845,-0.009916480216629608,-0.006053896745348175,-0.015796133630900933,-0.002362839106003767,-0.004254103394527586
2024-09-09 00:00:00+05:30,-0.0016213541407115173,0.00583405058981068,0.02222404092485064,-0.0037857618972582108,-0.0016155708335671148,0.014737975591750274,0.029183359721452806,0.020031866749928406,0.000993090098083682,0.0022364217252395235,0.004140996613865244,0.0022088838161848923,-0.005324284332284601,0.002153541538100212,0.010442265877831813,0.010926793860055461,-0.0033152709699102445,0.0053792363322586745,-0.0029630499720944004,-0.001479857044163757,0.003984285093550977,0.00541309088064712,-0.01104494865472927,0.001314845224962946,-0.011572543220958575,0.0015544727980347783,-0.003790176004447532,-0.032059566994289246,-0.012537947929342153,-0.008392131180801399,-0.012352708161040948,-0.007359618751413999,-0.027136946759972247,0.013304005623021142,0.006948537636660923,0.00649869074228504,0.005648474789816005,0.0017768767813217679,-0.010149163445794862,0.00026982453754076374,-0.0016873776898349568,0.007346625942322493,0.01641132425158287,-0.008855302536902587,-0.0010836196409784726,0.0028739920010247832,-0.004506378182183135,0.0016158669477841503,-0.01281665133544485
2024-09-10 00:00:00+05:30,-0.0006324501956948003,0.002338278521674786,0.0018623877150809598,0.009315717513328492,0.013102514979679958,0.0008099607027904909,-0.00794029392298079,0.0036149987023692542,0.004988361309016254,-0.0020401346330092274,-0.014372346167602523,0.022817846313031964,0.01852009479658645,0.0043587743132287304,0.013964193472144393,-0.0031708136512197393,0.009686548020912733,0.004062882798902434,0.011629602786710214,0.007958942939490177,-0.006958708299347971,0.007450084434290183,0.02117126334066044,-0.008602464868350479,-0.00033453570180930203,0.004816697886004917,0.017044609074964745,-0.011040441152071812,0.016544777705455704,0.013726893856785383,-0.0053190789271641,0.0011977114078551843,0.017857189788576866,0.005216772893740007,0.048893436805354185,-0.002877875015065423,0.007314122400623457,-0.01932325626348108,-0.002791857591288305,-0.013158514254263842,-0.00082633454239045,-0.002847023476549859,0.005126687829671628,0.024487073453242525,-0.0021380142890158327,-0.025397685725318753,0.01218747802942688,0.012919945026720558,0.0014425817700112198
2024-09-11 00:00:00+05:30,-0.006859290293768083,-0.003908232355131269,-0.0007678600215746956,-0.0011243133186029652,-0.006322304287540104,-0.0013116631044656213,0.001914650003630225,0.00146028044324642,-0.01646203656118228,-0.01795189214827364,0.014319504771965752,-3.1642271816068046e-05,-0.00019671496303752534,0.021972322505237507,-0.0009265293389304485,-0.008476125573543603,-0.0016961675055395808,-0.004644257695970655,-0.004372969124469495,0.005091608740297016,-0.013289962825278834,-0.0034115173905541196,-0.021683355994412734,-0.019057144904862766,-0.00836568073429278,-0.011717709720372782,-0.002842979819857261,-0.034844445527311474,-0.016780202122939403,-0.014559140312812802,-0.01647640412170337,-0.033095969567603856,-0.0029862192081742123,-0.009996236402878722,0.0023679585940177272,-0.007918501451491866,-0.002236534567440218,0.004741038319573843,-0.05744357813312806,-0.0026897365777132087,-0.00569889072841967,-0.00431681757205471,0.006490896101086552,-0.013242913509971865,-0.0022271157083860738,0.0030753855741201264,-0.01568738712338802,0.03940752201315112,-0.01789232417432718
2024-09-12 00:00:00+05:30,0.01949710563425766,0.01380859592113337,0.012779592461784173,0.02109778092962844,0.008561531655298937,0.021349700249755577,0.01799149553465962,0.010012685250340825,0.024046155586664675,0.0249154632088866,0.011265324203124205,0.04370005643179309,0.01621924136946573,0.004691992177233928,0.014543462064804835,-0.011426523721552395,0.012926176224763442,0.01939506164548277,0.014321872475850705,0.010673497189876091,0.032645720012715485,0.00039574963347743797,0.0305239874642671,-0.0014053442235568703,0.024093995871877993,0.029156548416026773,0.015006001851204376,0.03066947204480619,0.03900939932022518,0.024176012799536517,0.011902976614162286,0.020737533284772125,0.025365047443732802,0.015585438485132386,0.007997352887684661,0.028327470704307744,0.01774804240326966,0.011837520597263174,0.010089149589523894,0.02629781886743321,0.010790184900756117,0.015833107055676754,0.016742546044663076,0.006301105705298626,0.03138588656263486,0.00903634808229481,0.02935831169911629,0.026508766937372696,0.04400185188029648
2024-09-13 00:00:00+05:30,-0.004848661029445811,-0.0003900302553609958,-0.001437566420179781,-0.0032556465148579905,0.0010846010429894637,-0.003885181961555073,-0.007931928002461563,-0.01087588915122717,-0.002484815019326292,0.003935227655902818,0.022912402539959187,-0.0074692872798693966,0.0028767832000562432,-0.0074484448893445965,0.01171726918353233,-0.009830965041874307,-0.006838225392507891,0.0006575602837257666,0.0007305572159128637,-0.0062453223231419,-0.0006566473609491696,0.001404278161427186,0.038769905228250634,-0.013080232310196949,0.011532884780861785,-0.00026183494260179074,-0.002809024756775247,-0.008841951007894866,-0.008521704717843415,-0.010894772446243928,-0.005808887803977036,-0.00040397130121649916,0.007789471369618051,0.014341686765044104,0.002890876599707104,0.009883572969717314,0.0014783232293709148,0.021349422383030392,0.00603351521023443,-0.0012665703591908661,-0.0034635579801329808,-0.00524798677922278,0.0039039321776404012,-0.00561104547265745,-0.003425681089743615,-0.01569868703239019,-0.013920956362805326,0.0011643613788543394,-0.004362632584703374
2024-09-16 00:00:00+05:30,-0.0008658174444019506,0.003001290642904886,0.009997200978983711,0.0031634301174296997,-0.002067416409665679,0.00601536703878236,-0.022451748107503278,-0.005351697213347384,0.013631331303625815,-0.006701634894838326,-0.033263144041587145,0.0006118266266170735,-0.0005240915802059432,-0.006625869083685787,0.01117097063674688,0.0034219837226083794,-0.0021963052371877234,-0.006426021909328616,-0.006994982122710325,0.0049628866739717115,0.0066809550710316135,0.0071897748339362355,0.0023611494474578,0.07974505175598434,0.004690867124473419,0.01723326427887306,0.002965159377316562,0.003602634239119107,0.024165451804996074,0.006119326874043818,-0.004820315382197293,-0.00791035913086846,-0.004257147199816735,0.0042006093635067465,-0.003509916985126371,-0.0068418295688320585,-0.00018071143377496046,-0.01945154347473943,-0.0037294136306071923,-0.002820941013486511,-0.002041842037241226,-0.01018808499483137,-0.011429798395600765,0.0039253570217081535,0.008418663373869428,-0.013674519360953208,-0.007850715932601338,-0.004157804886693706,0.017675491146026845
2024-09-17 00:00:00+05:30,0.0006457153348640166,-0.0012866347925275523,0.004157263413307799,0.0011793610194206217,-0.0016839522863235645,0.008382010143973995,0.0022321865738073043,-0.006554502178654165,0.008997187841320198,-0.0033733860608303745,0.0026886294796311105,0.016081231228922466,0.0010486654191379507,-0.006894897674721179,0.000852870895713842,0.0028916180321085783,-0.003519407600292901,0.000257673287382687,0.007151163754522738,0.0016908797856221014,0.010970479825682222,-0.001078600523481299,0.0,0.012222899828628675,-0.009013678290200389,-0.006951596292481987,-0.0039911488647912385,0.007350406483707328,0.012648945785089127,-0.009630005068423708,-0.006605019933403344,-0.007624332217090801,0.001546421363326278,-0.0026186748155370143,-0.00495494937535812,-0.003778957432233554,0.007472595053408471,-0.004791141543407318,-0.01360786308661266,0.03144762803690404,-0.0023243512336977856,-0.007115731768519873,0.007925087363928718,-0.005131905248536239,-0.010001632520933224,-0.0011530408158888505,-0.009786892527113955,0.022411221777828727,-0.0031380344996720932
2024-09-18 00:00:00+05:30,-0.006011069321972928,0.015580057070502695,0.015968772486288696,-0.030933918672309213,-0.03539999854783016,-0.0037636114858270453,0.0008178519771184778,-0.0007877772456610366,0.009539402594119784,0.012581396447534088,0.03606002276237197,-0.004122145681322409,-0.031564438318401056,-0.011515982227140564,0.0067770276368739335,0.008688007664551911,-0.003401211900046941,-0.0012665673024044866,-0.01116149221677798,-0.01612988370383861,0.007371818394715568,0.01974980967030171,-0.024913932581535958,-0.0018419850291481188,-0.014526901677168746,-0.007829906967040445,-0.00771744182433709,-0.014423893052898151,-0.005164530289522018,-0.0028659035751983364,-0.0067966543571283955,-0.01208138892122923,-0.02794346102124412,0.009479336205879596,0.0031087829544158563,-0.011670379637617079,-0.012082828479606178,0.02136636611850462,-0.013231472642233455,0.000595484897536469,-0.009628086312832074,-0.014170216899144994,0.001996415624553105,-0.0090887555985123,3.090642400582766e-05,0.012808139210682912,0.0015421795036019148,-0.015535126071873018,0.0032942898975110158
2024-09-19 00:00:00+05:30,0.004253714075609594,0.008083520637934827,0.00283310007624471,0.001083384896209516,-0.011504435218177012,0.017530032535717055,0.012483231435813646,0.0017739112755636999,-0.012532000324870785,-0.0035319934316856427,-0.005339990234503045,0.006012418288166899,-0.011386279533162513,0.005863281842360513,0.001813857945557995,0.014681266014598737,0.01207794063822365,-0.000292358330894249,0.014924732456851553,0.005473882803989749,-0.0038102526023511274,0.014265656670294558,-0.00891953657969502,0.0062281638505437,-0.007038597439725236,-0.008675643030276015,0.001794813417364649,-0.017734139134727878,0.023662968622417457,-0.01878463104461514,-0.03466228409676464,-0.02024341777315153,-0.006260152407679853,0.0030400270224624215,-0.0073045551401196285,0.005968340357521251,-0.008416096282110486,0.0011651696319672222,0.005145275474081279,0.006923979158808047,-0.009934833877462301,-0.005780324310346918,0.0018372596251989837,-0.01702196035125425,0.0029997431926678253,-0.000814133376619508,-0.014417761024816511,0.00878475823279512,-0.0015322696723367724
2024-09-20 00:00:00+05:30,0.011056865946630356,0.019139567557433512,0.03595197459123445,0.006097586910494446,-0.0026186237109330213,0.017388311481163266,0.022615299272344735,0.012100392354279288,0.02991556115660776,-0.010443698806903545,-0.0010407823410134576,0.028170721147144917,0.013561790283976416,0.00397706426438349,0.0018508480876304745,-0.004108599964904092,0.02129296036918582,0.014689297328531525,0.004297861704031236,0.010671406869158684,0.05481683562332429,0.024808328474525077,0.010780913589961472,0.020886930904949086,0.01658426573273153,0.03495356656004622,0.017766534235501785,0.0035056967572304476,0.0,0.02719949716073833,0.02080443749742522,0.012178925396223228,0.01673618557105705,-0.003064521857635949,0.003969241124338385,-0.022161759891196287,0.0005801265619551632,0.013965311083957044,0.00398136048183817,0.0011988237771323185,0.007474006215410389,0.008423011931816937,0.01239706653965289,-0.012945548697138487,0.020195687880991464,0.015915722646057784,0.02165885602724149,0.006209992864214753,0.014907939235676126
